Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ata-kauri-_black,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-black-ata-kauri-shell-embellished-crossbody-bag-30969795248284.jpg?v=1627996119,8,JELAVU Handbags BLACK Ata Kauri Shell Embellished Crossbody Bag,,,,,,,,,,,,,,,,,,,,,
ata-blossom-_blue-flowers,Ata Blossom Rattan Crossbody Bag,"<p data-mce-fragment=""1""><span>A floral spin on our classic, Ata Bali, meet Ata Blossom! Available in two floral options, it's the must-have crossbody bag for all of your warm-weather events - garden parties, weddings, vacations, and everything in between! Keep your belongings secure with the bow clasp closure and the beautiful fabric-lined interior. </span></p>
<div class=""o-pwa-content-group"" data-mce-fragment=""1"">
<div class=""s-pwa-cms c-pwa-markdown"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Handwoven rattan bag </p>
</div>
<div class=""s-pwa-cms c-pwa-markdown"" data-mce-fragment=""1"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Handcrafted</li>
<li data-mce-fragment=""1"">Rattan; polyester lining</li>
<li data-mce-fragment=""1"">Leather strap</li>
<li data-mce-fragment=""1"">Loop closure</li>
<li data-mce-fragment=""1"">Imported</li>
</ul>
</div>
</div>
<div class=""o-pwa-content-group"" data-mce-fragment=""1"">
<h3 data-mce-fragment=""1"">Dimensions</h3>
<div class=""s-pwa-cms c-pwa-markdown"" data-mce-fragment=""1"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">7.5""H, 7.5""W, 2.5""D</li>
<li data-mce-fragment=""1"">20"" strap drop</li>
</ul>
</div>
</div>",Jelavu,,Handbags,"#vegan, 1veganbags, jelavu, Leather&Veganbags, Verishop, women'sbag",true,Color,YELLOW FLOWERS,,,,,JELB_ATAB-YEL,0.0,shopify,deny,manual,88.00,,true,true,'765244114219,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518704345244.jpg?v=1619418231,1,JELAVU Handbags YELLOW FLOWERS Ata Blossom _YELLOW FLOWERS,false,,"A floral spin on our classic, Ata Bali, meet Ata Blossom! Available in two floral options, it's the must-have crossbody bag for all of your warm-weather events - garden parties, weddings, vacations and everything in between! Keep your belongings secure with the bow clasp closure and the beautiful fabric-lined interior.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518704345244.jpg?v=1619418231,lb,,,active
ata-blossom-_blue-flowers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518705295516.jpg?v=1619418231,2,JELAVU Handbags YELLOW FLOWERS Ata Blossom _YELLOW FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-blossom-_blue-flowers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518704672924.jpg?v=1619418231,3,JELAVU Handbags YELLOW FLOWERS Ata Blossom _YELLOW FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-blossom-_blue-flowers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518903935132.jpg?v=1619418231,4,JELAVU Handbags YELLOW FLOWERS Ata Blossom _YELLOW FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-blossom-_blue-flowers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518704443548.jpg?v=1619418231,5,JELAVU Handbags YELLOW FLOWERS Ata Blossom _YELLOW FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-blossom-_blue-flowers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518704509084.jpg?v=1619418231,6,JELAVU Handbags YELLOW FLOWERS Ata Blossom _YELLOW FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-blossom-_blue-flowers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518704574620.jpg?v=1619418231,7,JELAVU Handbags YELLOW FLOWERS Ata Blossom _YELLOW FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-blossom-_blue-flowers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518704607388.jpg?v=1619418231,8,JELAVU Handbags YELLOW FLOWERS Ata Blossom _YELLOW FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-blossom-_blue-flowers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518704640156.jpg?v=1619418231,9,JELAVU Handbags YELLOW FLOWERS Ata Blossom _YELLOW FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-blossom-_blue-flowers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-flowers-ata-blossom--yellow-flowers-29518704476316.jpg?v=1619418231,10,JELAVU Handbags YELLOW FLOWERS Ata Blossom _YELLOW FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-purse-_tan,Ata Blossom Rattan Crossbody Bag,"<p data-mce-fragment=""1""><meta charset=""utf-8""><span>A floral spin on our classic, Ata Bali, meet Ata Blossom! Available in two floral options, it's the must-have crossbody bag for all of your warm-weather events - garden parties, weddings, vacations, and everything in between! Keep your belongings secure with the bow clasp closure and the beautiful fabric-lined interior. </span></p>
<div data-mce-fragment=""1"" class=""o-pwa-content-group"">
<div data-mce-fragment=""1"" class=""s-pwa-cms c-pwa-markdown"">
<p data-mce-fragment=""1"">Handwoven rattan bag </p>
</div>
<div data-mce-fragment=""1"" class=""s-pwa-cms c-pwa-markdown"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Handcrafted</li>
<li data-mce-fragment=""1"">Rattan; polyester lining</li>
<li data-mce-fragment=""1"">Leather strap</li>
<li data-mce-fragment=""1"">Loop closure</li>
<li data-mce-fragment=""1"">Imported</li>
</ul>
</div>
</div>
<div data-mce-fragment=""1"" class=""o-pwa-content-group"">
<h3 data-mce-fragment=""1"">Dimensions</h3>
<div data-mce-fragment=""1"" class=""s-pwa-cms c-pwa-markdown"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">7.5""H, 7.5""W, 2.5""D</li>
<li data-mce-fragment=""1"">20"" strap drop</li>
</ul>
</div>
</div>",Jelavu,,Handbags,"#vegan, 1veganbags, jelavu, Leather&Veganbags, Verishop, women'sbag",true,Color,RED FLOWERS,,,,,JELB_ATAB-RED,0.0,shopify,deny,manual,88.00,,true,true,'765244114202,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-red-flowers-ata-blossom--red-flowers-29518645067932.jpg?v=1619414874,1,JELAVU Handbags RED FLOWERS Ata Blossom _RED FLOWERS,false,,"A floral spin on our classic, Ata Bali, meet Ata Blossom! Available in two floral options, it's the must-have crossbody bag for all of your warm-weather events - garden parties, weddings, vacations and everything in between! Keep your belongings secure with the bow clasp closure and the beautiful fabric-lined interior.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-red-flowers-ata-blossom--red-flowers-29518645067932.jpg?v=1619414874,lb,,,active
ata-purse-_tan,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-red-flowers-ata-blossom--red-flowers-29518644248732.jpg?v=1619414874,2,JELAVU Handbags RED FLOWERS Ata Blossom _RED FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-purse-_tan,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-red-flowers-ata-blossom--red-flowers-29518644117660.jpg?v=1619414874,3,JELAVU Handbags RED FLOWERS Ata Blossom _RED FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-purse-_tan,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-red-flowers-ata-blossom--red-flowers-29518644215964.jpg?v=1619414874,4,JELAVU Handbags RED FLOWERS Ata Blossom _RED FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-purse-_tan,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-red-flowers-ata-blossom--red-flowers-29518644183196.jpg?v=1619414874,5,JELAVU Handbags RED FLOWERS Ata Blossom _RED FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-purse-_tan,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-red-flowers-ata-blossom--red-flowers-29518644314268.jpg?v=1619414874,6,JELAVU Handbags RED FLOWERS Ata Blossom _RED FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-purse-_tan,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-red-flowers-ata-blossom--red-flowers-29518644838556.jpg?v=1619414874,7,JELAVU Handbags RED FLOWERS Ata Blossom _RED FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-purse-_tan,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-red-flowers-ata-blossom--red-flowers-29518644281500.jpg?v=1619414874,8,JELAVU Handbags RED FLOWERS Ata Blossom _RED FLOWERS,,,,,,,,,,,,,,,,,,,,,
ata-purse-_tan,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-red-flowers-ata-blossom--red-flowers-29518644084892.jpg?v=1619414874,9,JELAVU Handbags RED FLOWERS Ata Blossom _RED FLOWERS,,,,,,,,,,,,,,,,,,,,,
daisy,Daisy Beach Tote,"<p><span data-mce-fragment=""1"">Add some flower power to your look with the DAISY tote. Perfect for your beach days or picnics in the park, its drawstring interior closure makes sure all outdoor elements are kept out of your bag. Spacious enough to hold everything you need, this straw tote will certainly make a statement!</span> </p>
<div class=""o-pwa-content-group"" data-mce-fragment=""1"">
<div class=""s-pwa-cms c-pwa-markdown"" data-mce-fragment=""1"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Handcrafted</li>
<li data-mce-fragment=""1"">Rattan; polyester lining</li>
<li data-mce-fragment=""1"">Drawstring closure</li>
<li data-mce-fragment=""1"">Imported</li>
</ul>
</div>
</div>
<div class=""o-pwa-content-group"" data-mce-fragment=""1"">
<h3 data-mce-fragment=""1"">Dimensions</h3>
</div>
<ul>
<li><span data-mce-fragment=""1"">26 cm x 55 cm</span></li>
</ul>",Jelavu,,Handbags,"#vegan, 1veganbags, jelavu, Leather&Veganbags, Leatherbags, Veganbags, Verishop, women'sbag",true,Color,WHITE,,,,,JELB_60711737-10,0.0,shopify,deny,manual,90.00,,true,true,'765244114189,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-white-daisy-beach-tote-30846662377628.jpg?v=1628137103,1,JELAVU Handbags WHITE Daisy Beach Tote,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-white-daisy-beach-tote-30846662377628.jpg?v=1628137103,lb,,,active
daisy,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-white-daisy-beach-tote-29518976057500.jpg?v=1628137103,2,JELAVU Handbags WHITE Daisy Beach Tote,,,,,,,,,,,,,,,,,,,,,
daisy,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-white-daisy-beach-tote-30842850607260.jpg?v=1628137103,3,JELAVU Handbags WHITE Daisy Beach Tote,,,,,,,,,,,,,,,,,,,,,
daisy,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-white-daisy-beach-tote-30843215413404.jpg?v=1628137103,4,JELAVU Handbags WHITE Daisy Beach Tote,,,,,,,,,,,,,,,,,,,,,
daisy,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-white-daisy-beach-tote-30846585831580.jpg?v=1628137103,5,JELAVU Handbags WHITE Daisy Beach Tote,,,,,,,,,,,,,,,,,,,,,
daisy,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-white-daisy-beach-tote-30843425357980.jpg?v=1628137103,6,JELAVU Handbags WHITE Daisy Beach Tote,,,,,,,,,,,,,,,,,,,,,
ata-kauri-_white,Ata Kauri Shell Embellished Crossbody Bag,"<p data-mce-fragment=""1"">This product is available for pre-order, shipping after 6.15,</p>
<p style=""text-align: left;"" data-mce-fragment=""1"" data-mce-style=""text-align: left;"">Book now to avoid any hassle.</p>",Jelavu,,Handbags,"#vegan, 1veganbags, jelavu, Leather&Veganbags, Verishop, women'sbag",true,Color,TAN,,,,,JELB_60711600-47,0.0,shopify,deny,manual,88.00,,true,true,'765244114172,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-tan-ata-kauri-shell-embellished-crossbody-bag-29519119909020.jpg?v=1628003129,1,JELAVU Handbags TAN Ata Kauri Shell Embellished Crossbody Bag,false,,"This product is available for pre-order, shipping after 6.15,

Book now to avoid any hassle.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-tan-ata-kauri-shell-embellished-crossbody-bag-29519119909020.jpg?v=1628003129,lb,,,active
ata-kauri-_white,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-tan-ata-kauri-shell-embellished-crossbody-bag-29519204614300.jpg?v=1628003129,2,JELAVU Handbags TAN Ata Kauri Shell Embellished Crossbody Bag,,,,,,,,,,,,,,,,,,,,,
ata-kauri-_white,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-tan-ata-kauri-shell-embellished-crossbody-bag-29519191113884.jpg?v=1628003129,3,JELAVU Handbags TAN Ata Kauri Shell Embellished Crossbody Bag,,,,,,,,,,,,,,,,,,,,,
ata-kauri-_white,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-tan-ata-kauri-shell-embellished-crossbody-bag-29520563339420.jpg?v=1628003129,4,JELAVU Handbags TAN Ata Kauri Shell Embellished Crossbody Bag,,,,,,,,,,,,,,,,,,,,,
ata-kauri-_white,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-tan-ata-kauri-shell-embellished-crossbody-bag-29520571891868.jpg?v=1628003129,5,JELAVU Handbags TAN Ata Kauri Shell Embellished Crossbody Bag,,,,,,,,,,,,,,,,,,,,,
ata-kauri-_white,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-tan-ata-kauri-shell-embellished-crossbody-bag-29520551248028.jpg?v=1628003129,6,JELAVU Handbags TAN Ata Kauri Shell Embellished Crossbody Bag,,,,,,,,,,,,,,,,,,,,,
ata-kauri-_white,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-tan-ata-kauri-shell-embellished-crossbody-bag-29518409007260.jpg?v=1628003129,7,JELAVU Handbags TAN Ata Kauri Shell Embellished Crossbody Bag,,,,,,,,,,,,,,,,,,,,,
ata-kauri-_white,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-tan-ata-kauri-shell-embellished-crossbody-bag-30968922243228.jpg?v=1628003129,8,JELAVU Handbags TAN Ata Kauri Shell Embellished Crossbody Bag,,,,,,,,,,,,,,,,,,,,,
ata-kauri-_white,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-tan-ata-kauri-shell-embellished-crossbody-bag-30968866177180.jpg?v=1628003129,9,JELAVU Handbags TAN Ata Kauri Shell Embellished Crossbody Bag,,,,,,,,,,,,,,,,,,,,,
pandegelang-_jeans,Pandegelang Raffia Seashell Clutch in Turquoise,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Carry a piece of the islands with you with the Pandegelang clutch. Available in five striking colors, wear this sleek piece with any summer look. Its snap closure ensures all your belongings are kept safe.</span></p>
<div class=""o-pwa-content-group"" data-mce-fragment=""1"">
<div class=""s-pwa-cms c-pwa-markdown"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Handwoven Rattan bag </p>
</div>
<div class=""s-pwa-cms c-pwa-markdown"" data-mce-fragment=""1"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Handcrafted</li>
<li data-mce-fragment=""1"">Rattan; polyester lining</li>
<li data-mce-fragment=""1"">Snap closure </li>
<li data-mce-fragment=""1"">Imported</li>
</ul>
</div>
</div>
<div class=""o-pwa-content-group"" data-mce-fragment=""1"">
<h3 data-mce-fragment=""1"">Dimensions</h3>
</div>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">17cm x 29 cm</span></li>
</ul>
<br>",Jelavu,,Handbags,"#vegan, 1veganbags, jelavu, Leather&Veganbags, Veganbags, Verishop, women'sbag",false,Color,JEANS,,,,,JELB_60712412-80,0.0,shopify,deny,manual,40.00,,true,true,'765244114127,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-jeans-pandegelang-raffia-seashell-clutch-in-turquoise-30970924105884.jpg?v=1627992185,1,JELAVU Handbags JEANS Pandegelang Raffia Seashell Clutch in Turquoise,false,,"Carry a piece of the islands with you with the Pandegelang clutch. Available in five striking colors, wear this sleek piece with any summer look. Its snap closure ensures all your belongings are kept safe.",,,,,,,,,,,,,,,lb,,,archived
pandegelang-_jeans,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-jeans-pandegelang-raffia-seashell-clutch-in-turquoise-29520655909020.jpg?v=1627992185,2,JELAVU Handbags JEANS Pandegelang Raffia Seashell Clutch in Turquoise,,,,,,,,,,,,,,,,,,,,,
pandegelang-_jeans,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-jeans-pandegelang-raffia-seashell-clutch-in-turquoise-29520670359708.jpg?v=1627992185,3,JELAVU Handbags JEANS Pandegelang Raffia Seashell Clutch in Turquoise,,,,,,,,,,,,,,,,,,,,,
pandegelang-_jeans,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-jeans-pandegelang-raffia-seashell-clutch-in-turquoise-29520663183516.jpg?v=1627992185,4,JELAVU Handbags JEANS Pandegelang Raffia Seashell Clutch in Turquoise,,,,,,,,,,,,,,,,,,,,,
pandegelang-_jeans,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-jeans-pandegelang-raffia-seashell-clutch-in-turquoise-30971096105116.jpg?v=1627992185,5,JELAVU Handbags JEANS Pandegelang Raffia Seashell Clutch in Turquoise,,,,,,,,,,,,,,,,,,,,,
pandegelang-_jeans,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-jeans-pandegelang-raffia-seashell-clutch-in-turquoise-30971096170652.jpg?v=1627992185,6,JELAVU Handbags JEANS Pandegelang Raffia Seashell Clutch in Turquoise,,,,,,,,,,,,,,,,,,,,,
pandegelang-_jeans,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-jeans-pandegelang-raffia-seashell-clutch-in-turquoise-30970718978204.jpg?v=1627992185,7,JELAVU Handbags JEANS Pandegelang Raffia Seashell Clutch in Turquoise,,,,,,,,,,,,,,,,,,,,,
pandegelang-_orange,Pandegelang Raffia Seashell Clutch in Orange,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Carry a piece of the islands with you with the Pandegelang clutch. Available in five striking colors, wear this sleek piece with any summer look. Its snap closure ensures all your belongings are kept safe.</span></p>
<div class=""o-pwa-content-group"" data-mce-fragment=""1"">
<div class=""s-pwa-cms c-pwa-markdown"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Handwoven Rattan bag </p>
</div>
<div class=""s-pwa-cms c-pwa-markdown"" data-mce-fragment=""1"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Handcrafted</li>
<li data-mce-fragment=""1"">Rattan; polyester lining</li>
<li data-mce-fragment=""1"">Snap closure </li>
<li data-mce-fragment=""1"">Imported</li>
</ul>
</div>
</div>
<div class=""o-pwa-content-group"" data-mce-fragment=""1"">
<h3 data-mce-fragment=""1"">Dimensions</h3>
</div>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">17cm x 29 cm</span></li>
</ul>
<br>",Jelavu,,Handbags,"#vegan, 1veganbags, jelavu, Leather&Veganbags, Veganbags, Verishop, women'sbag",true,Color,ORANGE,,,,,JELB_60712412-65,0.0,shopify,deny,manual,40.00,,true,true,'765244114110,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-orange-pandegelang--orange-29517973815452.jpg?v=1619419733,1,JELAVU Handbags ORANGE Pandegelang _ORANGE,false,,"Carry a piece of the islands with you with the Pandegelang clutch. Available in five striking colors, wear this sleek piece with any summer look. Its snap closure ensures all your belongings are kept safe.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-orange-pandegelang--orange-29517973815452.jpg?v=1619419733,lb,,,active
pandegelang-_orange,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-orange-pandegelang--orange-29517974012060.jpg?v=1619419733,2,JELAVU Handbags ORANGE Pandegelang _ORANGE,,,,,,,,,,,,,,,,,,,,,
pandegelang-_orange,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-orange-pandegelang--orange-29517972734108.jpg?v=1619419733,3,JELAVU Handbags ORANGE Pandegelang _ORANGE,,,,,,,,,,,,,,,,,,,,,
pandegelang-_orange,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-orange-pandegelang--orange-29517973127324.jpg?v=1619419733,4,JELAVU Handbags ORANGE Pandegelang _ORANGE,,,,,,,,,,,,,,,,,,,,,
pandegelang-_orange,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-orange-pandegelang--orange-29517972766876.jpg?v=1619419733,5,JELAVU Handbags ORANGE Pandegelang _ORANGE,,,,,,,,,,,,,,,,,,,,,
pandegelang-_orange,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-orange-pandegelang--orange-29517972701340.jpg?v=1619419733,6,JELAVU Handbags ORANGE Pandegelang _ORANGE,,,,,,,,,,,,,,,,,,,,,
pandegelang-_orange,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-orange-pandegelang--orange-29517973913756.jpg?v=1619419733,7,JELAVU Handbags ORANGE Pandegelang _ORANGE,,,,,,,,,,,,,,,,,,,,,
pandegelang-_yellow,Pandegelang Raffia Seashell Clutch in Yellow,"<meta charset=""utf-8"">
<p><span data-mce-fragment=""1"">Carry a piece of the islands with you with the Pandegelang clutch. Available in five striking colors, wear this sleek piece with any summer look. Its snap closure ensures all your belongings are kept safe.</span></p>
<div class=""o-pwa-content-group"" data-mce-fragment=""1"">
<div class=""s-pwa-cms c-pwa-markdown"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Handwoven Rattan bag </p>
</div>
<div class=""s-pwa-cms c-pwa-markdown"" data-mce-fragment=""1"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Handcrafted</li>
<li data-mce-fragment=""1"">Rattan; polyester lining</li>
<li data-mce-fragment=""1"">Snap closure </li>
<li data-mce-fragment=""1"">Imported</li>
</ul>
</div>
</div>
<div class=""o-pwa-content-group"" data-mce-fragment=""1"">
<h3 data-mce-fragment=""1"">Dimensions</h3>
</div>
<ul>
<li><span data-mce-fragment=""1"">17cm x 29 cm</span></li>
</ul>
<span data-mce-fragment=""1"">.</span>",Jelavu,,Handbags,"#vegan, 1veganbags, jelavu, Leather&Veganbags, Veganbags, Verishop, women'sbag",true,Color,YELLOW,,,,,JELB_60712412-60,0.0,shopify,deny,manual,40.00,,true,true,'765244114103,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-pandegelang--yellow-29517856276636.jpg?v=1619420073,1,JELAVU Handbags YELLOW Pandegelang _YELLOW,false,,"Carry a piece of the islands with you with the Pandegelang clutch. Available in five striking colors, wear this sleek piece with any summer look. Its snap closure ensures all your belongings are kept safe.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/jelavu-handbags-yellow-pandegelang--yellow-29517856276636.jpg?v=1619420073,lb,,,active
